Store Name,Address,Phone Number,Website,Opening Hours,Author Name,Rating,Review Text,Time Description
Outfitters Factory Outlet G9,"Shop 4-6 Awami Trade Centre Mall, G-9 Markaz G 9 Markaz G-9, Islamabad, Islamabad Capital Territory 44090, Pakistan",(051) 2284841,http://www.outfitters.com.pk/,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",Asim,5,"Absolute favorite shopping place. You can buy tons of stuff for kids and adults and still end up with a manageable bill. There is a lot of variety and everything is at least 50% off. The staff is good and administration is cooperative. Garments are trendy and use very good quality fabric. The ultimate stamp of approval comes from my mom of course. If she likes its stuff, that means it is definitely something special.",7 years ago
Starbucks,"1500 Broadway, New York, NY 10036, USA",(212) 221-7515,https://www.starbucks.com/store-locator/store/13918/,"Monday: 5:30 AM – 12:00 AM, Tuesday: 5:30 AM – 12:00 AM, Wednesday: 5:30 AM – 12:00 AM, Thursday: 5:30 AM – 12:00 AM, Friday: 5:30 AM – 12:00 AM, Saturday: 5:30 AM – 12:00 AM, Sunday: 5:30 AM – 12:00 AM",Hsuwais,5,"The Starbucks in Times Square is a great spot to recharge while exploring the city! Despite being in a busy area, the staff is friendly and efficient, ensuring you get your coffee quickly. The ambiance is cozy, with plenty of seating to relax or people-watch. It’s the perfect place to grab your favorite drink before heading out to see the sights. Plus, the location makes it easy to enjoy a quick break amidst the hustle and bustle of Times Square. Highly recommend it for coffee lovers on the go",3 months ago
Starbucks,"1500 Broadway, New York, NY 10036, USA",(212) 221-7515,https://www.starbucks.com/store-locator/store/13918/,"Monday: 5:30 AM – 12:00 AM, Tuesday: 5:30 AM – 12:00 AM, Wednesday: 5:30 AM – 12:00 AM, Thursday: 5:30 AM – 12:00 AM, Friday: 5:30 AM – 12:00 AM, Saturday: 5:30 AM – 12:00 AM, Sunday: 5:30 AM – 12:00 AM",Q H,5,"The Starbucks in Times Square is truly a standout location! Right in the heart of one of the most iconic spots in New York City, this store offers the perfect blend of energy and relaxation. Whether you’re grabbing a quick coffee before exploring the city or taking a break to recharge, this Starbucks has you covered.

The baristas are friendly and efficient, even during the busiest times, which is impressive given the constant flow of customers. The drinks are always made to perfection, and the quality is consistent with what you’d expect from Starbucks. The seating area is spacious and comfortable, providing a great place to sit and watch the hustle and bustle of Times Square while enjoying your favorite beverage.

Despite the crowds, the atmosphere remains welcoming, and the service is always top-notch. Whether you’re a local or a tourist, this Starbucks is a reliable spot for great coffee, a quick snack, or just a place to relax in the middle of all the excitement. Highly recommended for anyone visiting Times Square!",4 months ago
Starbucks,"1500 Broadway, New York, NY 10036, USA",(212) 221-7515,https://www.starbucks.com/store-locator/store/13918/,"Monday: 5:30 AM – 12:00 AM, Tuesday: 5:30 AM – 12:00 AM, Wednesday: 5:30 AM – 12:00 AM, Thursday: 5:30 AM – 12:00 AM, Friday: 5:30 AM – 12:00 AM, Saturday: 5:30 AM – 12:00 AM, Sunday: 5:30 AM – 12:00 AM",John G Padua,1,"Bad service. Had me wait almost 40 minutes for 2 drinks and was given no excuse of why it wasn’t made. And when I inquired about why it took so long for the 1 other latte to be made, the response I got was,” Well they are right there, you got them now.” Definitely not the way I was expected to be treated.",a month ago
Starbucks,"1500 Broadway, New York, NY 10036, USA",(212) 221-7515,https://www.starbucks.com/store-locator/store/13918/,"Monday: 5:30 AM – 12:00 AM, Tuesday: 5:30 AM – 12:00 AM, Wednesday: 5:30 AM – 12:00 AM, Thursday: 5:30 AM – 12:00 AM, Friday: 5:30 AM – 12:00 AM, Saturday: 5:30 AM – 12:00 AM, Sunday: 5:30 AM – 12:00 AM",Adriana,5,"Service was faster than expected for how busy the store was, it has a screen monitor to see when your drink will be ready.

Staff was nice, it doesn’t have seating spaces, just order and pick up.",2 months ago
Starbucks,"1500 Broadway, New York, NY 10036, USA",(212) 221-7515,https://www.starbucks.com/store-locator/store/13918/,"Monday: 5:30 AM – 12:00 AM, Tuesday: 5:30 AM – 12:00 AM, Wednesday: 5:30 AM – 12:00 AM, Thursday: 5:30 AM – 12:00 AM, Friday: 5:30 AM – 12:00 AM, Saturday: 5:30 AM – 12:00 AM, Sunday: 5:30 AM – 12:00 AM",Dessia Williams,1,I get it’s busy but no need to be rude! As the lady was that took our order.  Then didn’t get it right.  Disappointed in Starbucks and I’ve never said that before.  My peppermint mocha tasted like it had chemicals in it?,a month ago
Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011, USA",(212) 691-0531,https://www.starbucksreserve.com/locations/new-york-roastery,"Monday: 8:00 AM – 10:00 PM, Tuesday: 8:00 AM – 10:00 PM, Wednesday: 8:00 AM – 10:00 PM, Thursday: 8:00 AM – 10:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 10:00 PM",rossifumifan1,5,"We stopped in here for coffee infused drinks. The staff at this huge Starbucks did not disappoint. What a great way to warm up. We were seated fairly quickly, considering the number of people inside this place. The waiters/bartenders were very nice and quick, considering the amount of pressure they were under with the influx of guests. We were never rushed and received our drinks quickly. Pro tip: Get the sampler. What a treat. If you are a coffee lover, this place is a must.",2 weeks ago
Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011, USA",(212) 691-0531,https://www.starbucksreserve.com/locations/new-york-roastery,"Monday: 8:00 AM – 10:00 PM, Tuesday: 8:00 AM – 10:00 PM, Wednesday: 8:00 AM – 10:00 PM, Thursday: 8:00 AM – 10:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 10:00 PM",Sterling Hitchcock,5,"wonderful ambiance. Their cold brew with the New York roast is great, but make sure to ask for full pumps of vanilla if you like sweet, as they use half pumps. I also liked the iced lavender honey citrus tea which isn’t on the online menu for some reason but it’s a great option. The salmon avocado cherry tomato toast was divine. Only sad part is they were out of the whiskey barrel cold brew which I really wanted to try.",in the last week
Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011, USA",(212) 691-0531,https://www.starbucksreserve.com/locations/new-york-roastery,"Monday: 8:00 AM – 10:00 PM, Tuesday: 8:00 AM – 10:00 PM, Wednesday: 8:00 AM – 10:00 PM, Thursday: 8:00 AM – 10:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 10:00 PM",Aaron Carter,5,My first time to the Starbucks Reserve Roastery New York and it was amazing. It's smaller than Chicago but just as awesome. The staff were welcoming and helpful. The eggnog espresso martini was fabulous. Highly recommend.,in the last week
Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011, USA",(212) 691-0531,https://www.starbucksreserve.com/locations/new-york-roastery,"Monday: 8:00 AM – 10:00 PM, Tuesday: 8:00 AM – 10:00 PM, Wednesday: 8:00 AM – 10:00 PM, Thursday: 8:00 AM – 10:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 10:00 PM",Robyn Deverett,5,"I never thought I’d see the day when I crave a Barrel Whisky Coffee.

They were giving out samples when you walk into the Starbucks Reserve, and freebies are my love language. I felt the New York love, and I could have spent the day in this 3-story oasis. Highly recommend visiting!",a week ago
Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011, USA",(212) 691-0531,https://www.starbucksreserve.com/locations/new-york-roastery,"Monday: 8:00 AM – 10:00 PM, Tuesday: 8:00 AM – 10:00 PM, Wednesday: 8:00 AM – 10:00 PM, Thursday: 8:00 AM – 10:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 10:00 PM",Matthew Rees,5,"Being from Australia I had never seen a Starbucks Reserve. This is a beautiful cafe/restaurant/bar. Coffee was great as were the pastries made on site. Really enjoyed watching the roasting process and seeing the care that goes into the product. Some exclusive souvenirs that are only available at the New York store also. Would love to see one of these in Melbourne, Sydney and Brisbane. Very well done to the team at the New York Reserve.",in the last week
Starbucks,"38 Park Row #4, New York, NY 10038, USA",(212) 608-8073,https://www.starbucks.com/store-locator/store/12020/,"Monday: 5:00 AM – 8:00 PM, Tuesday: 5:00 AM – 8:00 PM, Wednesday: 5:00 AM – 8:00 PM, Thursday: 5:00 AM – 8:00 PM, Friday: 5:00 AM – 8:00 PM, Saturday: 5:30 AM – 8:00 PM, Sunday: 5:30 AM – 8:00 PM",Laura Lago,3,"Caramel Frappuccino was ok
The place is not cozy … where are the comfortable chairs? Dommage… and the toilet out of service 😒",6 months ago
Starbucks,"38 Park Row #4, New York, NY 10038, USA",(212) 608-8073,https://www.starbucks.com/store-locator/store/12020/,"Monday: 5:00 AM – 8:00 PM, Tuesday: 5:00 AM – 8:00 PM, Wednesday: 5:00 AM – 8:00 PM, Thursday: 5:00 AM – 8:00 PM, Friday: 5:00 AM – 8:00 PM, Saturday: 5:30 AM – 8:00 PM, Sunday: 5:30 AM – 8:00 PM",Craig Ellis,1,"The bigger white lady at the front w/ Tomatoes tattooed on her arm, Was very rude to multiple customers. Plus our Coffee Venta (large) Wasn’t even filled up 3/4 of the way. Asked her if we could get it filled like it’s supposed to be.

She said No she could only add milk, very bad/poor attitude towards us and multiple other customers in the store.",3 weeks ago
Starbucks,"38 Park Row #4, New York, NY 10038, USA",(212) 608-8073,https://www.starbucks.com/store-locator/store/12020/,"Monday: 5:00 AM – 8:00 PM, Tuesday: 5:00 AM – 8:00 PM, Wednesday: 5:00 AM – 8:00 PM, Thursday: 5:00 AM – 8:00 PM, Friday: 5:00 AM – 8:00 PM, Saturday: 5:30 AM – 8:00 PM, Sunday: 5:30 AM – 8:00 PM",Alexis García Alvarado (Alexis Gaalvan),1,"This location is the best example of how much Starbucks has forgotten what made them well known worldwide. Nowadays it feels like beating in the cheapest McDonald's.

Their baristas are not well trained, their only goal is to make drinks as fast and effortless as possible. I ordered an Espresso frappuccino that looked practically white and tasted like plain syrup. When I told them something was off they told me they can charge me for another. They ended up doing it again without charge, but the same, I could see how they got a lot of leftovers which means they either over milked it or over iced it.

On top of that, the place is messy and dirty; I know that is in part the fault of tourists not being clean, but that also talked of an unwillingness to hire enough staff to keep things running right.

The atmosphere is off. The A/C at the highest, likes purposely trying to make it as less cozy as possible so you leave immediately. Long are the days where Sbux was a cozy inviting place with jazz music in the background.

For such an expensive coffee, I'm expecting nothing out of the ordinary; just the same quality they were known for",4 months ago
Starbucks,"38 Park Row #4, New York, NY 10038, USA",(212) 608-8073,https://www.starbucks.com/store-locator/store/12020/,"Monday: 5:00 AM – 8:00 PM, Tuesday: 5:00 AM – 8:00 PM, Wednesday: 5:00 AM – 8:00 PM, Thursday: 5:00 AM – 8:00 PM, Friday: 5:00 AM – 8:00 PM, Saturday: 5:30 AM – 8:00 PM, Sunday: 5:30 AM – 8:00 PM",Rebeca Galván,1,"We got our drinks, everything was ok. When we asked for the restroom, the cashier was very rude, for real she kinda yelled at us for asking twice.

1 star bc I cannot give 0",2 weeks ago
Starbucks,"38 Park Row #4, New York, NY 10038, USA",(212) 608-8073,https://www.starbucks.com/store-locator/store/12020/,"Monday: 5:00 AM – 8:00 PM, Tuesday: 5:00 AM – 8:00 PM, Wednesday: 5:00 AM – 8:00 PM, Thursday: 5:00 AM – 8:00 PM, Friday: 5:00 AM – 8:00 PM, Saturday: 5:30 AM – 8:00 PM, Sunday: 5:30 AM – 8:00 PM",Lisa Renee,4,"Spacious Bux in TriBeCa located very close to City Hall Park, Pace and Weill Cornell/NY Presbyterian Hospital. Lots and lots of seating including seating that overlooks the park. Individual tables and a larger communal table if you're looking to spread out or make a friend. Has a restroom with a code, which is nice, if you're in the park.
All the usual Bux offerings. Service and music are usually good. I've had some grumpy experiences but the morning crew right now is pretty great. Keeps me coming back.",3 years ago
Starbucks,"55 Broadway, New York, NY 10006, USA",(212) 248-7487,https://www.starbucks.com/store-locator/store/1021354,"Monday: 5:30 AM – 6:00 PM, Tuesday: 5:30 AM – 6:00 PM, Wednesday: 5:30 AM – 6:00 PM, Thursday: 5:30 AM – 6:00 PM, Friday: 5:30 AM – 6:00 PM, Saturday: 8:00 AM – 3:00 PM, Sunday: 8:00 AM – 3:00 PM",Candy Kim,3,Best times for resting in this nice and cozy place 😎,4 months ago
